Cut sets,BE1,BE10,BE11,BE12,BE2,BE3,BE4,BE5,BE6,BE7,BE8,BE9,T,N
1827,0,1,1,1,0,0,1,0,0,0,1,1,1,25
1828,0,1,1,1,0,0,1,0,0,1,0,0,1,20
1829,0,1,1,1,0,0,1,0,0,1,0,1,1,24
1830,0,1,1,1,0,0,1,0,0,1,1,0,1,26
1831,0,1,1,1,0,0,1,0,0,1,1,1,1,27
1832,0,1,1,1,0,0,1,0,1,0,0,0,1,17
1833,0,1,1,1,0,0,1,0,1,0,0,1,1,18
1834,0,1,1,1,0,0,1,0,1,0,1,0,1,34
1835,0,1,1,1,0,0,1,0,1,0,1,1,1,31
1836,0,1,1,1,0,0,1,0,1,1,0,0,1,24
1837,0,1,1,1,0,0,1,0,1,1,0,1,1,23
1838,0,1,1,1,0,0,1,0,1,1,1,0,1,30
1839,0,1,1,1,0,0,1,0,1,1,1,1,1,23
1840,0,1,1,1,0,0,1,1,0,0,0,0,1,30
1841,0,1,1,1,0,0,1,1,0,0,0,1,1,33
1842,0,1,1,1,0,0,1,1,0,0,1,0,1,24
1843,0,1,1,1,0,0,1,1,0,0,1,1,1,21
1844,0,1,1,1,0,0,1,1,0,1,0,0,1,21
1845,0,1,1,1,0,0,1,1,0,1,0,1,1,29
1846,0,1,1,1,0,0,1,1,0,1,1,0,1,22
1847,0,1,1,1,0,0,1,1,0,1,1,1,1,25
1848,0,1,1,1,0,0,1,1,1,0,0,0,1,27
1849,0,1,1,1,0,0,1,1,1,0,0,1,1,23
1850,0,1,1,1,0,0,1,1,1,0,1,0,1,27
1851,0,1,1,1,0,0,1,1,1,0,1,1,1,20
1852,0,1,1,1,0,0,1,1,1,1,0,0,1,21
1853,0,1,1,1,0,0,1,1,1,1,0,1,1,27
1854,0,1,1,1,0,0,1,1,1,1,1,0,1,19
1855,0,1,1,1,0,0,1,1,1,1,1,1,1,31
1856,0,1,1,1,0,1,0,0,0,0,0,0,1,26
1857,0,1,1,1,0,1,0,0,0,0,0,1,1,25
1858,0,1,1,1,0,1,0,0,0,0,1,0,1,31
1859,0,1,1,1,0,1,0,0,0,0,1,1,1,20
1860,0,1,1,1,0,1,0,0,0,1,0,0,1,32
1861,0,1,1,1,0,1,0,0,0,1,0,1,1,14
1862,0,1,1,1,0,1,0,0,0,1,1,0,1,25
1863,0,1,1,1,0,1,0,0,0,1,1,1,1,21
1864,0,1,1,1,0,1,0,0,1,0,0,0,1,25
1865,0,1,1,1,0,1,0,0,1,0,0,1,1,25
1866,0,1,1,1,0,1,0,0,1,0,1,0,1,22
1867,0,1,1,1,0,1,0,0,1,0,1,1,1,30
1868,0,1,1,1,0,1,0,0,1,1,0,0,1,26
1869,0,1,1,1,0,1,0,0,1,1,0,1,1,28
1870,0,1,1,1,0,1,0,0,1,1,1,0,1,26
1871,0,1,1,1,0,1,0,0,1,1,1,1,1,29
1872,0,1,1,1,0,1,0,1,0,0,0,0,1,24
1873,0,1,1,1,0,1,0,1,0,0,0,1,1,37
1874,0,1,1,1,0,1,0,1,0,0,1,0,1,24
1875,0,1,1,1,0,1,0,1,0,0,1,1,1,24
1876,0,1,1,1,0,1,0,1,0,1,0,0,1,13
1877,0,1,1,1,0,1,0,1,0,1,0,1,1,26
1878,0,1,1,1,0,1,0,1,0,1,1,0,1,24
1879,0,1,1,1,0,1,0,1,0,1,1,1,1,23
1880,0,1,1,1,0,1,0,1,1,0,0,0,1,20
1881,0,1,1,1,0,1,0,1,1,0,0,1,1,25
1882,0,1,1,1,0,1,0,1,1,0,1,0,1,28
1883,0,1,1,1,0,1,0,1,1,0,1,1,1,16
1884,0,1,1,1,0,1,0,1,1,1,0,0,1,24
1885,0,1,1,1,0,1,0,1,1,1,0,1,1,20
1886,0,1,1,1,0,1,0,1,1,1,1,0,1,21
1887,0,1,1,1,0,1,0,1,1,1,1,1,1,20
1888,0,1,1,1,0,1,1,0,0,0,0,0,1,19
1889,0,1,1,1,0,1,1,0,0,0,0,1,1,28
1890,0,1,1,1,0,1,1,0,0,0,1,0,1,27
1891,0,1,1,1,0,1,1,0,0,0,1,1,1,28
1892,0,1,1,1,0,1,1,0,0,1,0,0,1,27
1893,0,1,1,1,0,1,1,0,0,1,0,1,1,37
1894,0,1,1,1,0,1,1,0,0,1,1,0,1,25
1895,0,1,1,1,0,1,1,0,0,1,1,1,1,24
1896,0,1,1,1,0,1,1,0,1,0,0,0,1,26
1897,0,1,1,1,0,1,1,0,1,0,0,1,1,29
1898,0,1,1,1,0,1,1,0,1,0,1,0,1,19
1899,0,1,1,1,0,1,1,0,1,0,1,1,1,21
1900,0,1,1,1,0,1,1,0,1,1,0,0,1,28
1901,0,1,1,1,0,1,1,0,1,1,0,1,1,27
1902,0,1,1,1,0,1,1,0,1,1,1,0,1,23
1903,0,1,1,1,0,1,1,0,1,1,1,1,1,15
1904,0,1,1,1,0,1,1,1,0,0,0,0,1,28
1905,0,1,1,1,0,1,1,1,0,0,0,1,1,30
1906,0,1,1,1,0,1,1,1,0,0,1,0,1,30
1907,0,1,1,1,0,1,1,1,0,0,1,1,1,31
1908,0,1,1,1,0,1,1,1,0,1,0,0,1,30
1909,0,1,1,1,0,1,1,1,0,1,0,1,1,20
1910,0,1,1,1,0,1,1,1,0,1,1,0,1,27
1911,0,1,1,1,0,1,1,1,0,1,1,1,1,27
1912,0,1,1,1,0,1,1,1,1,0,0,0,1,20
1913,0,1,1,1,0,1,1,1,1,0,0,1,1,24
1914,0,1,1,1,0,1,1,1,1,0,1,0,1,22
1915,0,1,1,1,0,1,1,1,1,0,1,1,1,32
1916,0,1,1,1,0,1,1,1,1,1,0,0,1,28
1917,0,1,1,1,0,1,1,1,1,1,0,1,1,25
1918,0,1,1,1,0,1,1,1,1,1,1,0,1,21
1919,0,1,1,1,0,1,1,1,1,1,1,1,1,19
1920,0,1,1,1,1,0,0,0,0,0,0,0,1,16
1921,0,1,1,1,1,0,0,0,0,0,0,1,1,32
1922,0,1,1,1,1,0,0,0,0,0,1,0,1,26
1923,0,1,1,1,1,0,0,0,0,0,1,1,1,23
1924,0,1,1,1,1,0,0,0,0,1,0,0,1,28
1925,0,1,1,1,1,0,0,0,0,1,0,1,1,21
1926,0,1,1,1,1,0,0,0,0,1,1,0,1,38
1927,0,1,1,1,1,0,0,0,0,1,1,1,1,29
1928,0,1,1,1,1,0,0,0,1,0,0,0,1,17
1929,0,1,1,1,1,0,0,0,1,0,0,1,1,25
1930,0,1,1,1,1,0,0,0,1,0,1,0,1,38
1931,0,1,1,1,1,0,0,0,1,0,1,1,1,25
1932,0,1,1,1,1,0,0,0,1,1,0,0,1,32
1933,0,1,1,1,1,0,0,0,1,1,0,1,1,15
1934,0,1,1,1,1,0,0,0,1,1,1,0,1,26
1935,0,1,1,1,1,0,0,0,1,1,1,1,1,33
1936,0,1,1,1,1,0,0,1,0,0,0,0,1,23
1937,0,1,1,1,1,0,0,1,0,0,0,1,1,26
1938,0,1,1,1,1,0,0,1,0,0,1,0,1,29
1939,0,1,1,1,1,0,0,1,0,0,1,1,1,32
1940,0,1,1,1,1,0,0,1,0,1,0,0,1,17
1941,0,1,1,1,1,0,0,1,0,1,0,1,1,36
1942,0,1,1,1,1,0,0,1,0,1,1,0,1,25
1943,0,1,1,1,1,0,0,1,0,1,1,1,1,26
1944,0,1,1,1,1,0,0,1,1,0,0,0,1,22
1945,0,1,1,1,1,0,0,1,1,0,0,1,1,23
1946,0,1,1,1,1,0,0,1,1,0,1,0,1,26
1947,0,1,1,1,1,0,0,1,1,0,1,1,1,19
1948,0,1,1,1,1,0,0,1,1,1,0,0,1,30
1949,0,1,1,1,1,0,0,1,1,1,0,1,1,22
1950,0,1,1,1,1,0,0,1,1,1,1,0,1,28
1951,0,1,1,1,1,0,0,1,1,1,1,1,1,23
1952,0,1,1,1,1,0,1,0,0,0,0,0,1,29
1953,0,1,1,1,1,0,1,0,0,0,0,1,1,28
1954,0,1,1,1,1,0,1,0,0,0,1,0,1,29
1955,0,1,1,1,1,0,1,0,0,0,1,1,1,19
1956,0,1,1,1,1,0,1,0,0,1,0,0,1,24
1957,0,1,1,1,1,0,1,0,0,1,0,1,1,19
1958,0,1,1,1,1,0,1,0,0,1,1,0,1,22
1959,0,1,1,1,1,0,1,0,0,1,1,1,1,12
1960,0,1,1,1,1,0,1,0,1,0,0,0,1,20
1961,0,1,1,1,1,0,1,0,1,0,0,1,1,26
1962,0,1,1,1,1,0,1,0,1,0,1,0,1,24
1963,0,1,1,1,1,0,1,0,1,0,1,1,1,28
1964,0,1,1,1,1,0,1,0,1,1,0,0,1,28
1965,0,1,1,1,1,0,1,0,1,1,0,1,1,26
1966,0,1,1,1,1,0,1,0,1,1,1,0,1,22
1967,0,1,1,1,1,0,1,0,1,1,1,1,1,26
1968,0,1,1,1,1,0,1,1,0,0,0,0,1,17
1969,0,1,1,1,1,0,1,1,0,0,0,1,1,22
1970,0,1,1,1,1,0,1,1,0,0,1,0,1,18
1971,0,1,1,1,1,0,1,1,0,0,1,1,1,25
1972,0,1,1,1,1,0,1,1,0,1,0,0,1,15
1973,0,1,1,1,1,0,1,1,0,1,0,1,1,33
1974,0,1,1,1,1,0,1,1,0,1,1,0,1,22
1975,0,1,1,1,1,0,1,1,0,1,1,1,1,24
1976,0,1,1,1,1,0,1,1,1,0,0,0,1,20
1977,0,1,1,1,1,0,1,1,1,0,0,1,1,21
1978,0,1,1,1,1,0,1,1,1,0,1,0,1,24
1979,0,1,1,1,1,0,1,1,1,0,1,1,1,17
1980,0,1,1,1,1,0,1,1,1,1,0,0,1,26
1981,0,1,1,1,1,0,1,1,1,1,0,1,1,34
1982,0,1,1,1,1,0,1,1,1,1,1,0,1,20
1983,0,1,1,1,1,0,1,1,1,1,1,1,1,20
1984,0,1,1,1,1,1,0,0,0,0,0,0,1,31
1985,0,1,1,1,1,1,0,0,0,0,0,1,1,21
1986,0,1,1,1,1,1,0,0,0,0,1,0,1,19
1987,0,1,1,1,1,1,0,0,0,0,1,1,1,30
1988,0,1,1,1,1,1,0,0,0,1,0,0,1,29
1989,0,1,1,1,1,1,0,0,0,1,0,1,1,24
1990,0,1,1,1,1,1,0,0,0,1,1,0,1,13
1991,0,1,1,1,1,1,0,0,0,1,1,1,1,27
1992,0,1,1,1,1,1,0,0,1,0,0,0,1,22
1993,0,1,1,1,1,1,0,0,1,0,0,1,1,22
1994,0,1,1,1,1,1,0,0,1,0,1,0,1,20
1995,0,1,1,1,1,1,0,0,1,0,1,1,1,22
1996,0,1,1,1,1,1,0,0,1,1,0,0,1,32
1997,0,1,1,1,1,1,0,0,1,1,0,1,1,20
1998,0,1,1,1,1,1,0,0,1,1,1,0,1,17
1999,0,1,1,1,1,1,0,0,1,1,1,1,1,27
2000,0,1,1,1,1,1,0,1,0,0,0,0,1,25
2001,0,1,1,1,1,1,0,1,0,0,0,1,1,20
2002,0,1,1,1,1,1,0,1,0,0,1,0,1,27
2003,0,1,1,1,1,1,0,1,0,0,1,1,1,23
2004,0,1,1,1,1,1,0,1,0,1,0,0,1,30
2005,0,1,1,1,1,1,0,1,0,1,0,1,1,30
2006,0,1,1,1,1,1,0,1,0,1,1,0,1,23
2007,0,1,1,1,1,1,0,1,0,1,1,1,1,21
2008,0,1,1,1,1,1,0,1,1,0,0,0,1,20
2009,0,1,1,1,1,1,0,1,1,0,0,1,1,28
2010,0,1,1,1,1,1,0,1,1,0,1,0,1,22
2011,0,1,1,1,1,1,0,1,1,0,1,1,1,30
2012,0,1,1,1,1,1,0,1,1,1,0,0,1,27
2013,0,1,1,1,1,1,0,1,1,1,0,1,1,23
2014,0,1,1,1,1,1,0,1,1,1,1,0,1,17
2015,0,1,1,1,1,1,0,1,1,1,1,1,1,28
2016,0,1,1,1,1,1,1,0,0,0,0,0,1,37
2017,0,1,1,1,1,1,1,0,0,0,0,1,1,27
2018,0,1,1,1,1,1,1,0,0,0,1,0,1,29
2019,0,1,1,1,1,1,1,0,0,0,1,1,1,22
2020,0,1,1,1,1,1,1,0,0,1,0,0,1,28
2021,0,1,1,1,1,1,1,0,0,1,0,1,1,23
2022,0,1,1,1,1,1,1,0,0,1,1,0,1,28
2023,0,1,1,1,1,1,1,0,0,1,1,1,1,29
2024,0,1,1,1,1,1,1,0,1,0,0,0,1,18
2025,0,1,1,1,1,1,1,0,1,0,0,1,1,22
2026,0,1,1,1,1,1,1,0,1,0,1,0,1,24
2027,0,1,1,1,1,1,1,0,1,0,1,1,1,15
2028,0,1,1,1,1,1,1,0,1,1,0,0,1,33
2029,0,1,1,1,1,1,1,0,1,1,0,1,1,30
2030,0,1,1,1,1,1,1,0,1,1,1,0,1,21
2031,0,1,1,1,1,1,1,0,1,1,1,1,1,25
2032,0,1,1,1,1,1,1,1,0,0,0,0,1,25
2033,0,1,1,1,1,1,1,1,0,0,0,1,1,32
2034,0,1,1,1,1,1,1,1,0,0,1,0,1,21
2035,0,1,1,1,1,1,1,1,0,0,1,1,1,33
2036,0,1,1,1,1,1,1,1,0,1,0,0,1,26
2037,0,1,1,1,1,1,1,1,0,1,0,1,1,24
2038,0,1,1,1,1,1,1,1,0,1,1,0,1,26
2039,0,1,1,1,1,1,1,1,0,1,1,1,1,21
2040,0,1,1,1,1,1,1,1,1,0,0,0,1,24
2041,0,1,1,1,1,1,1,1,1,0,0,1,1,23
2042,0,1,1,1,1,1,1,1,1,0,1,0,1,26
2043,0,1,1,1,1,1,1,1,1,0,1,1,1,34
2044,0,1,1,1,1,1,1,1,1,1,0,0,1,34
2045,0,1,1,1,1,1,1,1,1,1,0,1,1,33
2046,0,1,1,1,1,1,1,1,1,1,1,0,1,27
2047,0,1,1,1,1,1,1,1,1,1,1,1,1,27
2048,1,0,0,0,0,0,0,0,0,0,0,0,0,20
2049,1,0,0,0,0,0,0,0,0,0,0,1,0,24
2050,1,0,0,0,0,0,0,0,0,0,1,0,0,27
2051,1,0,0,0,0,0,0,0,0,0,1,1,0,30
2052,1,0,0,0,0,0,0,0,0,1,0,0,0,28
2053,1,0,0,0,0,0,0,0,0,1,0,1,0,31
2054,1,0,0,0,0,0,0,0,0,1,1,0,0,25
2055,1,0,0,0,0,0,0,0,0,1,1,1,0,31
2056,1,0,0,0,0,0,0,0,1,0,0,0,0,21
2057,1,0,0,0,0,0,0,0,1,0,0,1,0,28
2058,1,0,0,0,0,0,0,0,1,0,1,0,0,21
2059,1,0,0,0,0,0,0,0,1,0,1,1,0,27
2060,1,0,0,0,0,0,0,0,1,1,0,0,0,24
2061,1,0,0,0,0,0,0,0,1,1,0,1,0,20
2062,1,0,0,0,0,0,0,0,1,1,1,0,0,21
2063,1,0,0,0,0,0,0,0,1,1,1,1,0,19
2064,1,0,0,0,0,0,0,1,0,0,0,0,0,30
2065,1,0,0,0,0,0,0,1,0,0,0,1,0,28
2066,1,0,0,0,0,0,0,1,0,0,1,0,0,25
2067,1,0,0,0,0,0,0,1,0,0,1,1,0,20
2068,1,0,0,0,0,0,0,1,0,1,0,0,0,26
2069,1,0,0,0,0,0,0,1,0,1,0,1,0,25
2070,1,0,0,0,0,0,0,1,0,1,1,0,0,32
2071,1,0,0,0,0,0,0,1,0,1,1,1,0,22
2072,1,0,0,0,0,0,0,1,1,0,0,0,0,22
2073,1,0,0,0,0,0,0,1,1,0,0,1,0,20
2074,1,0,0,0,0,0,0,1,1,0,1,0,0,29
2075,1,0,0,0,0,0,0,1,1,0,1,1,0,27
2076,1,0,0,0,0,0,0,1,1,1,0,0,0,23
2077,1,0,0,0,0,0,0,1,1,1,0,1,0,23
2078,1,0,0,0,0,0,0,1,1,1,1,0,0,22
2079,1,0,0,0,0,0,0,1,1,1,1,1,0,30
2080,1,0,0,0,0,0,1,0,0,0,0,0,0,27
2081,1,0,0,0,0,0,1,0,0,0,0,1,0,31
2082,1,0,0,0,0,0,1,0,0,0,1,0,0,14
2083,1,0,0,0,0,0,1,0,0,0,1,1,0,31
2084,1,0,0,0,0,0,1,0,0,1,0,0,0,26
2085,1,0,0,0,0,0,1,0,0,1,0,1,0,19
2086,1,0,0,0,0,0,1,0,0,1,1,0,0,22
2087,1,0,0,0,0,0,1,0,0,1,1,1,0,21
2088,1,0,0,0,0,0,1,0,1,0,0,0,0,19
2089,1,0,0,0,0,0,1,0,1,0,0,1,0,16
2090,1,0,0,0,0,0,1,0,1,0,1,0,0,27
2091,1,0,0,0,0,0,1,0,1,0,1,1,0,32
2092,1,0,0,0,0,0,1,0,1,1,0,0,0,21
2093,1,0,0,0,0,0,1,0,1,1,0,1,0,25
2094,1,0,0,0,0,0,1,0,1,1,1,0,0,20
2095,1,0,0,0,0,0,1,0,1,1,1,1,0,23
2096,1,0,0,0,0,0,1,1,0,0,0,0,1,16
2097,1,0,0,0,0,0,1,1,0,0,0,1,1,19
2098,1,0,0,0,0,0,1,1,0,0,1,0,1,24
2099,1,0,0,0,0,0,1,1,0,0,1,1,1,25
2100,1,0,0,0,0,0,1,1,0,1,0,0,1,16
2101,1,0,0,0,0,0,1,1,0,1,0,1,1,25
2102,1,0,0,0,0,0,1,1,0,1,1,0,1,19
2103,1,0,0,0,0,0,1,1,0,1,1,1,1,22
2104,1,0,0,0,0,0,1,1,1,0,0,0,1,18
2105,1,0,0,0,0,0,1,1,1,0,0,1,1,24
2106,1,0,0,0,0,0,1,1,1,0,1,0,1,24
2107,1,0,0,0,0,0,1,1,1,0,1,1,1,28
2108,1,0,0,0,0,0,1,1,1,1,0,0,1,20
2109,1,0,0,0,0,0,1,1,1,1,0,1,1,27
2110,1,0,0,0,0,0,1,1,1,1,1,0,1,28
2111,1,0,0,0,0,0,1,1,1,1,1,1,1,18
2112,1,0,0,0,0,1,0,0,0,0,0,0,0,21
2113,1,0,0,0,0,1,0,0,0,0,0,1,0,25
2114,1,0,0,0,0,1,0,0,0,0,1,0,0,22
2115,1,0,0,0,0,1,0,0,0,0,1,1,0,15
2116,1,0,0,0,0,1,0,0,0,1,0,0,0,24
2117,1,0,0,0,0,1,0,0,0,1,0,1,0,38
2118,1,0,0,0,0,1,0,0,0,1,1,0,0,20
2119,1,0,0,0,0,1,0,0,0,1,1,1,0,29
2120,1,0,0,0,0,1,0,0,1,0,0,0,0,28
2121,1,0,0,0,0,1,0,0,1,0,0,1,0,30
2122,1,0,0,0,0,1,0,0,1,0,1,0,0,24
2123,1,0,0,0,0,1,0,0,1,0,1,1,0,29
2124,1,0,0,0,0,1,0,0,1,1,0,0,0,22
2125,1,0,0,0,0,1,0,0,1,1,0,1,0,19
2126,1,0,0,0,0,1,0,0,1,1,1,0,0,22
2127,1,0,0,0,0,1,0,0,1,1,1,1,0,22
2128,1,0,0,0,0,1,0,1,0,0,0,0,1,25
2129,1,0,0,0,0,1,0,1,0,0,0,1,1,21
2130,1,0,0,0,0,1,0,1,0,0,1,0,1,28
2131,1,0,0,0,0,1,0,1,0,0,1,1,1,25
2132,1,0,0,0,0,1,0,1,0,1,0,0,1,15
2133,1,0,0,0,0,1,0,1,0,1,0,1,1,23
2134,1,0,0,0,0,1,0,1,0,1,1,0,1,18
2135,1,0,0,0,0,1,0,1,0,1,1,1,1,26
2136,1,0,0,0,0,1,0,1,1,0,0,0,1,31
2137,1,0,0,0,0,1,0,1,1,0,0,1,1,23
2138,1,0,0,0,0,1,0,1,1,0,1,0,1,23
2139,1,0,0,0,0,1,0,1,1,0,1,1,1,27
2140,1,0,0,0,0,1,0,1,1,1,0,0,1,25
2141,1,0,0,0,0,1,0,1,1,1,0,1,1,31
2142,1,0,0,0,0,1,0,1,1,1,1,0,1,22
2143,1,0,0,0,0,1,0,1,1,1,1,1,1,24
2144,1,0,0,0,0,1,1,0,0,0,0,0,0,24
2145,1,0,0,0,0,1,1,0,0,0,0,1,0,22
2146,1,0,0,0,0,1,1,0,0,0,1,0,0,18
2147,1,0,0,0,0,1,1,0,0,0,1,1,0,26
2148,1,0,0,0,0,1,1,0,0,1,0,0,0,22
2149,1,0,0,0,0,1,1,0,0,1,0,1,0,20
2150,1,0,0,0,0,1,1,0,0,1,1,0,0,26
2151,1,0,0,0,0,1,1,0,0,1,1,1,0,20
2152,1,0,0,0,0,1,1,0,1,0,0,0,0,28
2153,1,0,0,0,0,1,1,0,1,0,0,1,0,17
2154,1,0,0,0,0,1,1,0,1,0,1,0,0,29
2155,1,0,0,0,0,1,1,0,1,0,1,1,0,17
2156,1,0,0,0,0,1,1,0,1,1,0,0,0,30
2157,1,0,0,0,0,1,1,0,1,1,0,1,0,20
2158,1,0,0,0,0,1,1,0,1,1,1,0,0,19
2159,1,0,0,0,0,1,1,0,1,1,1,1,0,19
2160,1,0,0,0,0,1,1,1,0,0,0,0,1,23
2161,1,0,0,0,0,1,1,1,0,0,0,1,1,24
2162,1,0,0,0,0,1,1,1,0,0,1,0,1,23
2163,1,0,0,0,0,1,1,1,0,0,1,1,1,30
2164,1,0,0,0,0,1,1,1,0,1,0,0,1,24
2165,1,0,0,0,0,1,1,1,0,1,0,1,1,24
2166,1,0,0,0,0,1,1,1,0,1,1,0,1,22
2167,1,0,0,0,0,1,1,1,0,1,1,1,1,23
2168,1,0,0,0,0,1,1,1,1,0,0,0,1,13
2169,1,0,0,0,0,1,1,1,1,0,0,1,1,22
2170,1,0,0,0,0,1,1,1,1,0,1,0,1,19
2171,1,0,0,0,0,1,1,1,1,0,1,1,1,27
2172,1,0,0,0,0,1,1,1,1,1,0,0,1,19
2173,1,0,0,0,0,1,1,1,1,1,0,1,1,32
2174,1,0,0,0,0,1,1,1,1,1,1,0,1,17
2175,1,0,0,0,0,1,1,1,1,1,1,1,1,16
2176,1,0,0,0,1,0,0,0,0,0,0,0,0,19
2177,1,0,0,0,1,0,0,0,0,0,0,1,0,21
2178,1,0,0,0,1,0,0,0,0,0,1,0,0,18
2179,1,0,0,0,1,0,0,0,0,0,1,1,0,19
2180,1,0,0,0,1,0,0,0,0,1,0,0,0,25
2181,1,0,0,0,1,0,0,0,0,1,0,1,0,25
2182,1,0,0,0,1,0,0,0,0,1,1,0,0,22
2183,1,0,0,0,1,0,0,0,0,1,1,1,0,22
2184,1,0,0,0,1,0,0,0,1,0,0,0,0,27
2185,1,0,0,0,1,0,0,0,1,0,0,1,0,15
2186,1,0,0,0,1,0,0,0,1,0,1,0,0,16
2187,1,0,0,0,1,0,0,0,1,0,1,1,0,16
2188,1,0,0,0,1,0,0,0,1,1,0,0,0,31
2189,1,0,0,0,1,0,0,0,1,1,0,1,0,31
2190,1,0,0,0,1,0,0,0,1,1,1,0,0,22
2191,1,0,0,0,1,0,0,0,1,1,1,1,0,25
2192,1,0,0,0,1,0,0,1,0,0,0,0,0,29
2193,1,0,0,0,1,0,0,1,0,0,0,1,0,22
2194,1,0,0,0,1,0,0,1,0,0,1,0,0,24
2195,1,0,0,0,1,0,0,1,0,0,1,1,0,26
2196,1,0,0,0,1,0,0,1,0,1,0,0,0,31
2197,1,0,0,0,1,0,0,1,0,1,0,1,0,21
2198,1,0,0,0,1,0,0,1,0,1,1,0,0,21
2199,1,0,0,0,1,0,0,1,0,1,1,1,0,18
2200,1,0,0,0,1,0,0,1,1,0,0,0,0,21
2201,1,0,0,0,1,0,0,1,1,0,0,1,0,19
2202,1,0,0,0,1,0,0,1,1,0,1,0,0,27
2203,1,0,0,0,1,0,0,1,1,0,1,1,0,22
2204,1,0,0,0,1,0,0,1,1,1,0,0,0,24
2205,1,0,0,0,1,0,0,1,1,1,0,1,0,31
2206,1,0,0,0,1,0,0,1,1,1,1,0,0,24
2207,1,0,0,0,1,0,0,1,1,1,1,1,0,27
2208,1,0,0,0,1,0,1,0,0,0,0,0,0,24
2209,1,0,0,0,1,0,1,0,0,0,0,1,0,22
2210,1,0,0,0,1,0,1,0,0,0,1,0,0,21
2211,1,0,0,0,1,0,1,0,0,0,1,1,0,23
2212,1,0,0,0,1,0,1,0,0,1,0,0,0,22
2213,1,0,0,0,1,0,1,0,0,1,0,1,0,25
2214,1,0,0,0,1,0,1,0,0,1,1,0,0,25
2215,1,0,0,0,1,0,1,0,0,1,1,1,0,23
2216,1,0,0,0,1,0,1,0,1,0,0,0,0,15
2217,1,0,0,0,1,0,1,0,1,0,0,1,0,10
2218,1,0,0,0,1,0,1,0,1,0,1,0,0,19
2219,1,0,0,0,1,0,1,0,1,0,1,1,0,31
2220,1,0,0,0,1,0,1,0,1,1,0,0,0,36
2221,1,0,0,0,1,0,1,0,1,1,0,1,0,22
2222,1,0,0,0,1,0,1,0,1,1,1,0,0,23
2223,1,0,0,0,1,0,1,0,1,1,1,1,0,29
2224,1,0,0,0,1,0,1,1,0,0,0,0,1,23
2225,1,0,0,0,1,0,1,1,0,0,0,1,1,27
2226,1,0,0,0,1,0,1,1,0,0,1,0,1,17
2227,1,0,0,0,1,0,1,1,0,0,1,1,1,24
2228,1,0,0,0,1,0,1,1,0,1,0,0,1,23
2229,1,0,0,0,1,0,1,1,0,1,0,1,1,20
2230,1,0,0,0,1,0,1,1,0,1,1,0,1,27
2231,1,0,0,0,1,0,1,1,0,1,1,1,1,25
2232,1,0,0,0,1,0,1,1,1,0,0,0,1,31
2233,1,0,0,0,1,0,1,1,1,0,0,1,1,19
2234,1,0,0,0,1,0,1,1,1,0,1,0,1,33
2235,1,0,0,0,1,0,1,1,1,0,1,1,1,20
2236,1,0,0,0,1,0,1,1,1,1,0,0,1,22
2237,1,0,0,0,1,0,1,1,1,1,0,1,1,35
2238,1,0,0,0,1,0,1,1,1,1,1,0,1,21
2239,1,0,0,0,1,0,1,1,1,1,1,1,1,20
2240,1,0,0,0,1,1,0,0,0,0,0,0,0,16
2241,1,0,0,0,1,1,0,0,0,0,0,1,0,26
2242,1,0,0,0,1,1,0,0,0,0,1,0,0,25
2243,1,0,0,0,1,1,0,0,0,0,1,1,0,25
2244,1,0,0,0,1,1,0,0,0,1,0,0,0,22
2245,1,0,0,0,1,1,0,0,0,1,0,1,0,20
2246,1,0,0,0,1,1,0,0,0,1,1,0,0,15
2247,1,0,0,0,1,1,0,0,0,1,1,1,0,26
2248,1,0,0,0,1,1,0,0,1,0,0,0,0,31
2249,1,0,0,0,1,1,0,0,1,0,0,1,0,34
2250,1,0,0,0,1,1,0,0,1,0,1,0,0,25
2251,1,0,0,0,1,1,0,0,1,0,1,1,0,24
2252,1,0,0,0,1,1,0,0,1,1,0,0,0,23
2253,1,0,0,0,1,1,0,0,1,1,0,1,0,24
2254,1,0,0,0,1,1,0,0,1,1,1,0,0,26
2255,1,0,0,0,1,1,0,0,1,1,1,1,0,23
2256,1,0,0,0,1,1,0,1,0,0,0,0,1,14
2257,1,0,0,0,1,1,0,1,0,0,0,1,1,23
2258,1,0,0,0,1,1,0,1,0,0,1,0,1,15
2259,1,0,0,0,1,1,0,1,0,0,1,1,1,31
2260,1,0,0,0,1,1,0,1,0,1,0,0,1,21
2261,1,0,0,0,1,1,0,1,0,1,0,1,1,19
2262,1,0,0,0,1,1,0,1,0,1,1,0,1,27
2263,1,0,0,0,1,1,0,1,0,1,1,1,1,25
2264,1,0,0,0,1,1,0,1,1,0,0,0,1,33
2265,1,0,0,0,1,1,0,1,1,0,0,1,1,27
2266,1,0,0,0,1,1,0,1,1,0,1,0,1,18
2267,1,0,0,0,1,1,0,1,1,0,1,1,1,27
2268,1,0,0,0,1,1,0,1,1,1,0,0,1,27
2269,1,0,0,0,1,1,0,1,1,1,0,1,1,24
2270,1,0,0,0,1,1,0,1,1,1,1,0,1,25
2271,1,0,0,0,1,1,0,1,1,1,1,1,1,25
2272,1,0,0,0,1,1,1,0,0,0,0,0,0,29
2273,1,0,0,0,1,1,1,0,0,0,0,1,0,25
2274,1,0,0,0,1,1,1,0,0,0,1,0,0,22
2275,1,0,0,0,1,1,1,0,0,0,1,1,0,32
